BGP_ID	Long	Lat	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	clay	sand	cfvo
24N02341	-119.62457	46.903588	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546	95.1323529411765	402.536764705882	40.6323529411765
24N02342	-119.62457	46.903588	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546	95.1323529411765	402.536764705882	40.6323529411765
24N02343	-119.62457	46.903588	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546	95.1323529411765	402.536764705882	40.6323529411765
24N02344	-119.62457	46.903588	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546	95.1323529411765	402.536764705882	40.6323529411765
24N02345	-119.62457	46.903588	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546	95.1323529411765	402.536764705882	40.6323529411765
24N02346	-119.62457	46.903588	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546	95.1323529411765	402.536764705882	40.6323529411765
24N02347	-119.62457	46.903588	11.9090909090909	11.7	0.313	896.927272727273	32.5272727272728	-4.84545454545451	37.3727272727273	0.900000000000037	22.6227272727273	23.35	0.295454545454584	181.636363636364	28.9181818181818	4.24545454545455	47.1863636363636	77.4590909090909	18.7181818181818	24.6318181818182	67.5954545454546	95.1323529411765	402.536764705882	40.6323529411765
24N02349	-106.54129	51.596313	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56	244.786764705882	291.871323529412	38.8419117647059
24N02350	-106.54129	51.596313	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56	244.786764705882	291.871323529412	38.8419117647059
24N02352	-106.54129	51.596313	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56	244.786764705882	291.871323529412	38.8419117647059
24N02354	-106.54129	51.596313	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56	244.786764705882	291.871323529412	38.8419117647059
24N02355	-106.54129	51.596313	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56	244.786764705882	291.871323529412	38.8419117647059
24N02358	-106.54129	51.596313	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56	244.786764705882	291.871323529412	38.8419117647059
24N02359	-106.54129	51.596313	3.10600000000002	10.3	0.2416	1176.056	24.834	-17.766	42.6	17.45	-10.2499999999999	17.45	-12.85	373.72	69.884	9.576	60.568	175.868	42.348	175.868	42.56	244.786764705882	291.871323529412	38.8419117647059
24N02360	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
24N02363	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
24N02365	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
